0.00000		0.77778
0.02000		0.78984
0.04000		0.84029
0.06000		0.95644
0.08000		1.18520
0.10000		1.44927
0.12000		1.77755
0.14000		1.77913
0.16000		1.77843
0.18000		1.77921
0.20000		1.80009
0.22000		1.82586
0.24000		1.86821
0.26000		2.01610
0.28000		1.85210
0.30000		1.88053
0.32000		1.91732
0.34000		1.79268
0.36000		1.78080
0.38000		1.76721
0.40000		1.78173
0.42000		1.97640
0.44000		1.86460
0.46000		1.78859
0.48000		1.78138
0.50000		1.84296
0.52000		1.78208
0.54000		1.76005
0.56000		1.79248
0.58000		1.85248
0.60000		1.82722
0.62000		1.78556
0.64000		1.68149
0.66000		1.52963
0.68000		1.57191
0.70000		1.48840
0.72000		1.51711
0.74000		1.53887
0.76000		1.40510
0.78000		1.38662
0.80000		1.41002
0.82000		1.57663
0.84000		1.57218
0.86000		1.34500
0.88000		1.23233
0.90000		1.16693
0.92000		1.16546
0.94000		1.24001
0.96000		1.21978
0.98000		1.11523
1.00000		1.06984
1.02000		1.07622
1.04000		1.11417
1.06000		1.10973
1.08000		1.06689
1.10000		1.01730
1.12000		0.99340
1.14000		0.96969
1.16000		0.92204
1.18000		0.92483
1.20000		0.89353
1.22000		0.85239
1.24000		0.85652
1.26000		0.85196
1.28000		0.87654
1.30000		0.85876
1.32000		0.84825
1.34000		0.80413
1.36000		0.78503
1.38000		0.77069
1.40000		0.77040
1.42000		0.76060
1.44000		0.76527
1.46000		0.75936
1.48000		0.73464
1.50000		0.72491
1.52000		0.71117
1.54000		0.69830
1.56000		0.68909
1.58000		0.67993
1.60000		0.66450
1.62000		0.64346
1.64000		0.62623
1.66000		0.62056
1.68000		0.62357
1.70000		0.62608
1.72000		0.62381
1.74000		0.61943
1.76000		0.61669
1.78000		0.61456
1.80000		0.60806
1.82000		0.59342
1.84000		0.58961
1.86000		0.58343
1.88000		0.57659
1.90000		0.56705
1.92000		0.55512
1.94000		0.55362
1.96000		0.55140
1.98000		0.54290
2.00000		0.52876
2.02000		0.50598
2.04000		0.51333
2.06000		0.51454
2.08000		0.50237
2.10000		0.48723
2.12000		0.47116
2.14000		0.45315
2.16000		0.44931
2.18000		0.44875
2.20000		0.44658
2.22000		0.44099
2.24000		0.43071
2.26000		0.42649
2.28000		0.42192
2.30000		0.41599
2.32000		0.40590
2.34000		0.39515
2.36000		0.39089
2.38000		0.37884
2.40000		0.35995
2.42000		0.35332
2.44000		0.34842
2.46000		0.35237
2.48000		0.35355
2.50000		0.35059
2.52000		0.34293
2.54000		0.34263
2.56000		0.34646
2.58000		0.34718
2.60000		0.34470
2.62000		0.33912
2.64000		0.33064
2.66000		0.31950
2.68000		0.30603
2.70000		0.29577
2.72000		0.29183
2.74000		0.28715
2.76000		0.28178
2.78000		0.27836
2.80000		0.27972
2.82000		0.27659
2.84000		0.26957
2.86000		0.25955
2.88000		0.25535
2.90000		0.25341
2.92000		0.25050
2.94000		0.24730
2.96000		0.24408
2.98000		0.24103
3.00000		0.23825
3.02000		0.23568
3.04000		0.23309
3.06000		0.23046
3.08000		0.22920
3.10000		0.22883
3.12000		0.22599
3.14000		0.22194
3.16000		0.21849
3.18000		0.21485
3.20000		0.21057
3.22000		0.20629
3.24000		0.20247
3.26000		0.19932
3.28000		0.19670
3.30000		0.19559
3.32000		0.19585
3.34000		0.19562
3.36000		0.19462
3.38000		0.19278
3.40000		0.19016
3.42000		0.18703
3.44000		0.18370
3.46000		0.18049
3.48000		0.17763
3.50000		0.17521
3.52000		0.17317
3.54000		0.17135
3.56000		0.16956
3.58000		0.16760
3.60000		0.16539
3.62000		0.16534
3.64000		0.16490
3.66000		0.16384
3.68000		0.16221
3.70000		0.16004
3.72000		0.15738
3.74000		0.15429
3.76000		0.15409
3.78000		0.15518
3.80000		0.15648
3.82000		0.15812
3.84000		0.15969
3.86000		0.16076
3.88000		0.16114
3.90000		0.16073
3.92000		0.15951
3.94000		0.15755
3.96000		0.15497
3.98000		0.15195
4.00000		0.14860
4.02000		0.14506
4.04000		0.14143
4.06000		0.13782
4.08000		0.13444
4.10000		0.13148
4.12000		0.12858
4.14000		0.12567
4.16000		0.12269
4.18000		0.11958
4.20000		0.11628
4.22000		0.11276
4.24000		0.11286
4.26000		0.11499
4.28000		0.11654
4.30000		0.11746
4.32000		0.11772
4.34000		0.11733
