0.00000		0.91611
0.02000		0.91959
0.04000		0.93294
0.06000		0.95987
0.08000		1.00608
0.10000		1.36417
0.12000		1.77668
0.14000		1.76784
0.16000		1.78391
0.18000		1.77503
0.20000		1.77928
0.22000		1.74527
0.24000		1.78071
0.26000		1.80648
0.28000		1.77701
0.30000		1.84826
0.32000		1.97006
0.34000		1.84188
0.36000		1.85953
0.38000		1.98038
0.40000		1.78082
0.42000		1.59355
0.44000		1.78409
0.46000		1.78862
0.48000		1.78001
0.50000		1.68358
0.52000		1.79299
0.54000		1.82837
0.56000		1.79371
0.58000		1.81098
0.60000		1.78216
0.62000		1.63161
0.64000		1.67010
0.66000		1.56485
0.68000		1.57083
0.70000		1.53061
0.72000		1.46553
0.74000		1.42459
0.76000		1.41773
0.78000		1.39473
0.80000		1.36228
0.82000		1.32114
0.84000		1.26493
0.86000		1.21454
0.88000		1.18240
0.90000		1.17240
0.92000		1.17015
0.94000		1.15964
0.96000		1.13904
0.98000		1.10979
1.00000		1.07727
1.02000		1.04765
1.04000		1.02047
1.06000		1.02878
1.08000		0.99214
1.10000		0.96349
1.12000		0.95812
1.14000		0.94043
1.16000		0.91871
1.18000		0.89717
1.20000		0.88697
1.22000		0.88151
1.24000		0.86648
1.26000		0.82572
1.28000		0.81731
1.30000		0.83447
1.32000		0.83478
1.34000		0.81667
1.36000		0.77831
1.38000		0.74425
1.40000		0.74737
1.42000		0.75003
1.44000		0.74622
1.46000		0.74900
1.48000		0.74246
1.50000		0.72691
1.52000		0.71009
1.54000		0.69454
1.56000		0.67839
1.58000		0.68738
1.60000		0.66946
1.62000		0.66781
1.64000		0.65469
1.66000		0.65255
1.68000		0.65002
1.70000		0.64578
1.72000		0.63843
1.74000		0.62720
1.76000		0.61910
1.78000		0.61735
1.80000		0.60208
1.82000		0.59688
1.84000		0.60161
1.86000		0.58573
1.88000		0.57098
1.90000		0.56413
1.92000		0.56207
1.94000		0.55555
1.96000		0.54583
1.98000		0.53499
2.00000		0.52519
2.02000		0.51739
2.04000		0.51128
2.06000		0.50571
2.08000		0.49908
2.10000		0.49022
2.12000		0.47827
2.14000		0.47377
2.16000		0.46959
2.18000		0.45927
2.20000		0.44434
2.22000		0.43461
2.24000		0.42645
2.26000		0.41779
2.28000		0.40964
2.30000		0.40229
2.32000		0.39576
2.34000		0.39056
2.36000		0.38530
2.38000		0.37852
2.40000		0.37046
2.42000		0.36192
2.44000		0.35474
2.46000		0.35422
2.48000		0.35289
2.50000		0.35018
2.52000		0.34564
2.54000		0.34000
2.56000		0.33377
2.58000		0.32679
2.60000		0.31954
2.62000		0.31203
2.64000		0.30358
2.66000		0.29327
2.68000		0.29192
2.70000		0.29275
2.72000		0.29216
2.74000		0.29010
2.76000		0.28654
2.78000		0.28149
2.80000		0.27501
2.82000		0.27001
2.84000		0.26926
2.86000		0.26741
2.88000		0.26438
2.90000		0.26017
2.92000		0.25493
2.94000		0.24866
2.96000		0.24140
2.98000		0.23337
3.00000		0.23102
3.02000		0.23186
3.04000		0.23192
3.06000		0.23160
3.08000		0.23017
3.10000		0.22702
3.12000		0.22217
3.14000		0.21639
3.16000		0.21635
3.18000		0.21495
3.20000		0.21234
3.22000		0.20860
3.24000		0.20465
3.26000		0.20202
3.28000		0.19938
3.30000		0.19675
3.32000		0.19412
3.34000		0.19157
3.36000		0.18905
3.38000		0.18660
3.40000		0.18423
3.42000		0.18191
3.44000		0.17966
3.46000		0.17749
3.48000		0.17536
3.50000		0.17328
3.52000		0.17126
3.54000		0.16925
3.56000		0.16728
3.58000		0.16533
3.60000		0.16340
3.62000		0.16172
3.64000		0.16049
3.66000		0.15922
3.68000		0.15795
3.70000		0.15663
3.72000		0.15531
3.74000		0.15393
3.76000		0.15254
3.78000		0.15112
3.80000		0.14967
3.82000		0.14832
3.84000		0.14700
3.86000		0.14564
3.88000		0.14425
3.90000		0.14282
3.92000		0.14133
3.94000		0.14126
3.96000		0.14141
3.98000		0.14109
4.00000		0.14038
4.02000		0.14190
4.04000		0.14280
4.06000		0.14305
4.08000		0.14261
4.10000		0.14146
4.12000		0.13958
